matchNum,allianceStationID,team,teamMatchNum,scoutingStatusID,preNoShow,preStartPosID,autoLeave,autoL4,autoL3,autoL2,autoL1,autoMissL4,autoMissL3,autoMissL2,autoMissL1,autoAlgaeRmv,autoProcessor,autoBarge,autoMarkCoral,autoMarkAlgae,autoMarkMiss,autoCoralStation1,autoCoralStation2,autoMissProcessor,autoMissBarge,teleL4,teleL3,teleL2,teleL1,teleMissL4,teleMissL3,teleMissL2,teleMissL1,teleAlgaeRmv,teleProcessor,teleBarge,teleMissProcessor,teleMissBarge,teleOppProcessor,teleOppCoral,teleOppAlgae,teleCoralStation1,teleCoralStation2,teleCoralGround,climbStatusID,climbTime,postOppCage,postSubBroke,postBreakDown,postDefense,postWasDefended,postGroundPick,postStationPick,postShotAlgae
62,4,178,10,1.0,0.0,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,6,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62,5,5856,10,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,6,8889,10,1.0,0.0,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,7,0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
63,1,228,10,1.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
63,2,173,10,1.0,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
63,3,3146,10,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,0,3.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
63,4,3634,10,1.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63,5,571,10,1.0,0.0,2.0,1.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,5,3,0,0,0,0,3,0,0,0,0,0,0,0,11,2,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63,6,558,10,1.0,0.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64,1,3464,10,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64,2,1027,10,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
64,3,9710,10,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64,4,7694,10,2.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
64,5,5142,10,1.0,0.0,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64,6,1350,10,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65,1,7407,10,1.0,0.0,2.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,8,2,0,0,0,0,0,4,0,0,0,0,0,0,0,7,4,0,5.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
65,2,7869,10,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,4,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
65,3,6333,10,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65,4,4048,10,1.0,0.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,2,0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65,5,155,10,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65,6,236,10,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66,1,3654,11,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
66,2,8889,11,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,2,1,0,0,0,0,0,0,4,2,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
66,3,9193,11,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
66,4,2168,11,1.0,0.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66,5,178,11,1.0,0.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66,6,6346,11,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67,1,2170,11,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
67,2,195,11,1.0,0.0,4.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,1,4,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
67,3,228,11,1.0,0.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
67,4,4987,11,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67,5,3461,11,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67,6,173,11,1.0,0.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1,1027,11,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,2,175,11,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68,3,1099,11,1.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68,4,181,11,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
68,5,9710,11,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68,6,3146,11,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
69,1,7869,11,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69,2,558,11,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
69,3,155,11,1.0,0.0,4.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,5.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
69,4,10245,11,1.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,12,3,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69,5,10133,11,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69,6,7127,11,1.0,0.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70,1,7153,11,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5.0,48.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
70,2,3464,11,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,1,0,0,3,0,0,0,0,0,0,11,0,0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
70,3,7407,11,1.0,0.0,4.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,5.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
70,4,6333,11,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
70,5,1991,11,1.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,6,7694,11,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71,1,5142,11,1.0,0.0,5.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,4,0,0,1,0,1,2,0,0,0,0,0,0,0,10,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71,2,5856,11,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
71,3,571,11,1.0,0.0,2.0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,4,0,2,0,0,0,0,0,0,0,0,0,0,4,9,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71,4,5746,11,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71,5,10266,11,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,6,3634,11,1.0,0.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72,1,1350,11,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72,2,236,11,1.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72,3,2168,12,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72,4,4048,11,1.0,0.0,4.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72,5,228,12,1.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,10,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72,6,3461,12,1.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,1,3146,12,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,2,8889,12,1.0,0.0,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,3,558,12,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,4,10133,12,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,5,9710,12,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,7,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,6,2170,12,1.0,0.0,4.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,7,0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74,1,6346,12,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74,2,3464,12,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74,3,6333,12,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74,4,173,12,1.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,5,0,2,1,0,0,0,0,0,0,0,0,0,0,13,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74,5,1027,12,1.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74,6,7127,12,1.0,0.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,17,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75,1,10266,12,1.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75,2,7694,12,1.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75,3,175,12,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
75,4,9193,12,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
75,5,7869,12,1.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,7,0,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
75,6,178,12,1.0,0.0,5.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
76,1,571,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
76,2,195,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
76,3,5746,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
76,4,7407,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
76,5,3654,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
76,6,5856,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
77,1,236,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
77,2,10245,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
77,3,181,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
77,4,4987,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
77,5,3634,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
77,6,1991,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
78,1,7153,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
78,2,1350,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
78,3,4048,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
78,4,155,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
78,5,1099,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
78,6,5142,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
