match	teamNumber	role	coralPickup	algaePickup	algaeKnocking	underShallowCage	teleopPoints	autoPoints	driverAbility	feeds	defends	coralPickups	algaePickups	coralDrops	algaeDrops	coralL1	coralL2	coralL3	coralL4	processorScores	netScores	netFails	activeAuton	endgame	scouter	notes
Q30	8057	DEFENSE	STATION	NONE	FALSE	FALSE	2	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	FALSE	PARKED		James Sanders; robot couldn't decide on attack or defense.
Q30	8057	OFFENSE	STATION	NONE	FALSE	FALSE	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	FALSE	FAILED_DEEP		James Sanders; robot gave up at 2 minutes left and attempted deep cage but failed.
Q31	386	OFFENSE	STATION	NONE	FALSE	FALSE	42	17	5	0	0	13	0	5	0	0	0	0	8	0	0	0	TRUE	DEEP		Kept missing some L4 and ramed one of the robots on its alliance. KP
Q31	386	OFFENSE	STATION	NONE	FALSE	FALSE	44	17	5	0	0	13	0	4	0	1	0	0	8	0	0	0	TRUE	DEEP
Q31	801	OFFENSE	STATION	REEF	TRUE	FALSE	51	10	4	0	0	16	2	1	1	2	6	2	4	1	0	0	TRUE	NOT_ATTEMPTED		James Sanders
Q31	4013	OFFENSE	STATION	REEF	FALSE	FALSE	5	3	3	0	1	5	1	3	1	0	1	0	0	0	0	0	TRUE	PARKED
Q31	4013	OFFENSE	STATION	REEF	TRUE	FALSE	5	3	3	0	0	4	2	2	2	0	1	0	0	0	0	0	TRUE	PARKED		Hasini- they were a little jerky and it took them a while to pick up a single coral
Q31	4024	DEFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Remy
Q31	4024	DEFENSE	NONE	NONE	FALSE	FALSE	2	0	3	0	72	1	0	0	0	1	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q31	6722	OFFENSE	STATION	NONE	FALSE	FALSE	29	0	5	0	0	6	0	0	0	0	1	1	4	0	0	0	FALSE	PARKED
Q31	6722	OFFENSE	STATION	REEF	TRUE	FALSE	37	10	5	0	0	12	2	2	2	2	1	2	5	0	0	0	TRUE	PARKED		Xander Jones
Q31	8753	OFFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q32	179	OFFENSE	BOTH	NONE	TRUE	FALSE	57	3	5	0	0	14	2	2	1	1	4	4	3	0	0	0	TRUE	DEEP		Remy
Q32	179	OFFENSE	BOTH	NONE	FALSE	FALSE	59	15	5	0	0	16	0	1	0	2	4	4	5	0	0	0	TRUE	DEEP
Q32	180	OFFENSE	GROUND	NONE	TRUE	FALSE	43	17	5	0	0	16	3	3	1	2	3	4	4	0	1	1	TRUE	NOT_ATTEMPTED		Hasini- did really good overall; had good speed and consistency
Q32	180	OFFENSE	GROUND	REEF	TRUE	FALSE	37	10	5	0	0	13	3	2	2	3	3	2	3	0	1	0	TRUE	NOT_ATTEMPTED
Q32	431	DEFENSE	NONE	GROUND	FALSE	FALSE	18	0	3	0	0	1	4	1	1	0	0	0	0	3	0	0	FALSE	NOT_ATTEMPTED		Died or smth midway through
Q32	431	IMMOBILE	STATION	GROUND	FALSE	FALSE	12	0	1	0	0	2	2	2	0	0	0	0	0	2	0	0	FALSE	NOT_ATTEMPTED		James Sanders; they e stopped in the last 40 seconds
Q32	8324	OFFENSE	GROUND	NONE	FALSE	FALSE	25	0	4	0	0	9	0	2	0	1	1	2	2	0	0	0	FALSE	PARKED
Q32	8324	OFFENSE	GROUND	NONE	FALSE	FALSE	25	0	3	0	0	9	0	2	0	1	1	2	2	0	0	0	FALSE	PARKED		Had trouble scoring coral. KP
Q32	9030	OFFENSE	STATION	BOTH	FALSE	FALSE	8	3	4	0	0	1	1	1	0	0	0	0	0	1	0	0	TRUE	PARKED		Xander Jones
Q32	9030	DEFENSE	NONE	NONE	FALSE	FALSE	8	0	2	0	0	1	1	1	0	0	0	0	0	1	0	0	FALSE	PARKED
Q33	1902	OFFENSE	GROUND	BOTH	TRUE	FALSE	52	0	5	0	1	16	0	1	0	1	5	5	3	0	0	0	FALSE	FAILED_DEEP
Q33	2152	OFFENSE	STATION	NONE	FALSE	FALSE	5	0	2	0	0	6	0	4	0	1	1	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q33	2152	OFFENSE	STATION	NONE	FALSE	FALSE	5	0	2	0	0	8	0	6	0	0	1	0	0	0	0	0	FALSE	PARKED		Had a lot of trouble scoring coral they kept missing and their coral would get stuck in the middle of their intake. KP
Q33	3627	OFFENSE	STATION	BOTH	TRUE	FALSE	22	3	5	0	0	6	4	2	2	3	0	1	0	2	0	0	TRUE	NOT_ATTEMPTED		Xander Jones
Q33	8841	OFFENSE	STATION	NONE	FALSE	FALSE	48	0	3	0	0	10	0	1	0	3	0	0	6	0	0	0	FALSE	DEEP		James Sanders
Q33	9670	FEEDER	STATION	NONE	FALSE	FALSE	3	0	2	0	0	3	0	1	0	0	1	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q33	9670	OFFENSE	STATION	NONE	TRUE	FALSE	5	3	2	0	0	3	2	1	1	1	1	0	0	0	0	0	TRUE	NOT_ATTEMPTED		Remy
Q33	10323	OFFENSE	NONE	GROUND	FALSE	TRUE	42	3	4	0	0	1	7	1	0	0	0	0	0	7	0	0	TRUE	FAILED_DEEP		Hasini- did good with scoring algae in the processor; was hanging in endgame but randomly fell in last few seconds so something may have broken
Q34	59	OFFENSE	BOTH	BOTH	TRUE	TRUE	46	0	3	0	0	10	0	2	0	2	0	0	6	0	0	0	FALSE	DEEP		No auto; lots of robot issues; DNP
Q34	86	OFFENSE	STATION	NONE	FALSE	FALSE	35	3	5	0	0	9	0	2	0	2	2	2	1	0	0	0	TRUE	DEEP		Xander Jones
Q34	2797	OFFENSE	STATION	BOTH	TRUE	FALSE	12	0	2	0	0	2	3	1	1	0	0	0	0	2	0	0	FALSE	NOT_ATTEMPTED		James Sanders; robot had issues intaking coral.
Q34	3932	OFFENSE	STATION	NONE	FALSE	FALSE	14	10	3	0	0	11	0	7	0	0	0	3	1	0	0	0	TRUE	PARKED		Hasini- can score on the reef kind of consistently; when trying to score on l4 they usually missed
Q34	3932	OFFENSE	STATION	NONE	FALSE	FALSE	24	0	3	0	0	4	0	1	0	0	0	3	0	0	0	0	FALSE	DEEP
Q34	5842	OFFENSE	STATION	NONE	FALSE	FALSE	26	0	3	0	0	8	3	2	2	1	0	0	4	0	1	0	FALSE	NOT_ATTEMPTED		Remy
Q34	6473	OFFENSE	STATION	NONE	FALSE	FALSE	10	0	2	0	0	6	0	3	0	2	0	1	0	0	0	0	FALSE	PARKED		Had a lot of trouble getting coral into their intake. KP
Q34	6473	IMMOBILE	NONE	NONE	FALSE	FALSE	0	3	1	0	0	1	1	1	0	0	0	0	0	0	0	0	TRUE	NOT_ATTEMPTED
Q35	1557	OFFENSE	NONE	BOTH	TRUE	FALSE	32	0	3	0	0	1	6	0	1	0	0	0	0	5	0	0	FALSE	PARKED		Remy
Q35	5145	OFFENSE	NONE	NONE	FALSE	FALSE	32	0	5	0	0	1	6	0	1	0	0	0	0	5	0	0	FALSE	PARKED		Good strategy
Q35	5145	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q35	5145	OFFENSE	NONE	GROUND	FALSE	FALSE	20	3	2	0	0	1	6	1	3	0	0	0	0	3	0	0	TRUE	PARKED		Struggled to maneuver with algae.
Q35	8057	OFFENSE	STATION	REEF	FALSE	FALSE	5	3	2	0	0	4	0	3	0	0	0	0	1	0	0	0	TRUE	NOT_ATTEMPTED		Robot no move
Q35	8057	IMMOBILE	NONE	NONE	FALSE	FALSE	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	FALSE	PARKED		Wrong team; team is 4013
Q35	10211	OFFENSE	NONE	NONE	FALSE	FALSE	0	3	3	0	2	1	0	1	0	0	0	0	0	0	0	0	TRUE	NOT_ATTEMPTED		Hasini- didn't do much except a little defense
Q35	10335	OFFENSE	STATION	NONE	FALSE	FALSE	10	3	5	0	0	7	0	3	0	4	0	0	0	0	0	0	TRUE	PARKED		Xander Jones
Q36	801	OFFENSE	STATION	REEF	TRUE	FALSE	62	17	5	0	0	12	3	0	1	0	0	2	10	2	0	0	TRUE	PARKED		Quick and clean intake and some small parts got off
Q36	7403	OFFENSE	STATION	NONE	FALSE	FALSE	17	0	2	0	0	6	1	1	1	1	0	0	3	0	0	0	FALSE	NOT_ATTEMPTED		James Sanders
Q36	7431	DEFENSE	NONE	NONE	FALSE	FALSE	2	0	3	0	11	1	0	1	0	0	0	0	0	0	0	0	FALSE	PARKED
Q36	7431	OFFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	6	1	0	1	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Hasini- didn't do much except a little bit of defense
Q36	8817	OFFENSE	STATION	BOTH	FALSE	FALSE	20	3	5	0	0	3	4	1	0	0	0	0	2	0	2	2	TRUE	PARKED		Xander Jones
Q36	10017	OFFENSE	NONE	NONE	FALSE	FALSE	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Remy
Q37	21	OFFENSE	STATION	NONE	FALSE	FALSE	32	10	5	0	0	7	0	2	0	0	0	0	5	0	0	0	TRUE	DEEP		James Sanders; had issues with loading coral for a few seconds.
Q37	4013	OFFENSE	STATION	NONE	TRUE	FALSE	16	3	4	0	0	5	0	1	0	1	0	3	0	0	0	0	TRUE	PARKED		Cleared a couple of algae to put coral on the reef
Q37	4024	OFFENSE	STATION	GROUND	FALSE	FALSE	8	0	1	0	0	6	0	3	0	0	0	2	0	0	0	0	FALSE	NOT_ATTEMPTED		Ded :(
Q37	4091	OFFENSE	STATION	NONE	FALSE	FALSE	10	3	4	0	0	6	0	2	0	1	0	2	0	0	0	0	TRUE	NOT_ATTEMPTED		Xander Jones
Q37	6322	OFFENSE	STATION	NONE	FALSE	FALSE	8	0	1	0	0	4	0	1	0	3	0	0	0	0	0	0	FALSE	PARKED
Q37	6322	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Remy
Q37	8753	OFFENSE	STATION	NONE	FALSE	FALSE	0	0	3	0	0	5	0	5	0	0	0	0	0	0	0	0	FALSE	FAILED_DEEP
Q37	8753	OFFENSE	STATION	NONE	FALSE	FALSE	4	3	3	0	0	5	0	4	0	1	0	0	0	0	0	0	TRUE	PARKED		Hasini- struggled a lot with even picking up one coral from the feeder station; when they picked a coral up they could barely even score it; only scored one coral overall; parked in endgame
Q38	431	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q38	431	OFFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Hasini- didn't participate in this match
Q38	744	OFFENSE	STATION	REEF	TRUE	FALSE	13	0	3	0	0	4	2	1	2	0	1	2	0	0	0	0	FALSE	PARKED		James Sanders
Q38	1523	OFFENSE	STATION	REEF	TRUE	FALSE	8	0	3	0	0	3	1	3	0	0	0	0	0	1	0	0	FALSE	PARKED		Took the algae from the reef to the processor
Q38	1902	OFFENSE	GROUND	NONE	TRUE	FALSE	4	0	1	0	1	2	1	1	1	0	0	1	0	0	0	0	FALSE	NOT_ATTEMPTED		Remy
Q38	8324	OFFENSE	GROUND	NONE	TRUE	FALSE	29	10	5	0	0	7	0	0	0	0	1	1	5	0	0	0	TRUE	PARKED		Xander Jones
Q38	8324	OFFENSE	BOTH	REEF	FALSE	FALSE	21	10	5	0	0	5	0	0	0	0	0	1	4	0	0	0	TRUE	PARKED
Q39	180	OFFENSE	GROUND	REEF	TRUE	FALSE	40	10	5	0	0	13	3	4	3	0	0	2	7	0	0	0	TRUE	PARKED		Xander Jones
Q39	1744	FEEDER	STATION	NONE	FALSE	FALSE	4	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	FALSE	PARKED		James Sanders; broke and threw a bunch on the ground fo4 SPAM
Q39	3627	OFFENSE	BOTH	NONE	TRUE	FALSE	10	0	3	0	0	3	0	1	0	0	1	0	1	0	0	0	FALSE	PARKED		Remy
Q39	10323	OFFENSE	NONE	GROUND	FALSE	FALSE	48	0	4	0	0	0	6	0	0	0	0	0	0	6	0	0	FALSE	DEEP		Just took the algae to the processor
Q39	10402	OFFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		DNP
Q39	10650	DEFENSE	NONE	NONE	FALSE	FALSE	0	6	3	0	31	1	0	0	0	1	0	0	0	0	0	0	TRUE	NOT_ATTEMPTED		Kyle- Disconnected for part of the match; played defense for most of the match
Q39	10650	DEFENSE	NONE	NONE	FALSE	FALSE	0	0	4	0	33	1	0	1	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q40	1592	OFFENSE	STATION	REEF	TRUE	FALSE	21	0	3	0	0	6	2	2	1	1	1	2	0	1	0	0	FALSE	PARKED		Remy
Q40	1592	OFFENSE	STATION	NONE	FALSE	FALSE	25	0	4	0	0	6	4	3	2	0	1	2	0	2	0	0	FALSE	PARKED
Q40	1592	FEEDER	STATION	BOTH	TRUE	FALSE	23	3	4	0	0	6	3	3	1	0	1	2	0	2	0	0	TRUE	FAILED_DEEP
Q40	4562	DEFENSE	STATION	NONE	FALSE	FALSE	0	0	4	0	11	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		James Sanders
Q40	5472	OFFENSE	STATION	REEF	FALSE	FALSE	47	10	4	0	0	12	1	2	0	0	2	2	6	1	0	0	TRUE	PARKED		1had to deal with defense
Q40	6473	OFFENSE	NONE	NONE	FALSE	FALSE	5	3	3	0	1	1	0	0	0	0	1	0	0	0	0	0	TRUE	PARKED		Kyle - the whole match they tried to intake coral but it never went in so they didn't really do much
Q40	6473	OFFENSE	NONE	NONE	FALSE	FALSE	5	3	2	0	1	2	0	1	0	0	1	0	0	0	0	0	TRUE	PARKED
Q40	8841	OFFENSE	STATION	GROUND	TRUE	FALSE	50	3	2	0	0	12	0	1	0	0	0	0	10	0	0	0	TRUE	FAILED_DEEP		OTTER RED FIN
Q40	9670	OFFENSE	STATION	GROUND	FALSE	FALSE	36	3	5	0	0	3	5	2	0	0	0	1	0	5	0	0	TRUE	PARKED		Xander Jones
Q41	59	FEEDER	BOTH	BOTH	TRUE	FALSE	60	3	5	0	0	15	2	4	1	2	0	7	2	1	0	0	TRUE	DEEP
Q41	59	OFFENSE	BOTH	REEF	TRUE	FALSE	68	10	5	0	0	14	2	1	1	1	1	5	6	1	0	0	TRUE	DEEP		Remy
Q41	179	OFFENSE	NONE	BOTH	TRUE	FALSE	20	3	4	0	0	1	5	1	3	0	0	0	0	0	2	0	TRUE	DEEP		Took the reef algea and tried to score in the barge; fail3d and succeeded.
Q41	179	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q41	2152	OFFENSE	STATION	NONE	FALSE	FALSE	0	3	3	0	0	4	0	3	0	0	0	0	0	0	0	0	TRUE	NOT_ATTEMPTED		Hasini- collected coral but something happened with the intake so it wasn't able to shoot out into the reef; when it did they missed
Q41	2152	OFFENSE	STATION	NONE	FALSE	FALSE	2	3	2	0	0	3	0	3	0	0	0	0	0	0	0	0	TRUE	PARKED
Q41	5816	OFFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Didn't move; DNP!
Q41	6722	OFFENSE	STATION	REEF	TRUE	FALSE	41	0	4	0	0	13	1	4	1	0	0	4	5	0	0	0	FALSE	NOT_ATTEMPTED		James Sanders
Q41	8775	DEFENSE	NONE	NONE	FALSE	FALSE	2	3	4	0	9	1	0	0	0	0	0	0	0	0	0	0	TRUE	PARKED		Xander Jones
Q42	79	OFFENSE	STATION	NONE	TRUE	FALSE	37	3	4	0	0	9	2	1	2	1	5	2	0	0	0	0	TRUE	DEEP		Put coral mainly on L2 and L3
Q42	4024	DEFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Remy it was being very defensive and broke
Q42	4024	DEFENSE	NONE	NONE	FALSE	FALSE	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Blocked other team very well
Q42	8057	OFFENSE	STATION	NONE	FALSE	FALSE	5	0	2	0	0	6	0	5	0	0	1	0	0	0	0	0	FALSE	PARKED		James Sanders; Didn't score anything
Q42	8791	IMMOBILE	NONE	NONE	FALSE	FALSE	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	NOT_ATTEMPTED
Q42	8791	OFFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Hasini- didn't do anything rhe entire match
Q42	9030	OFFENSE	NONE	GROUND	FALSE	FALSE	8	3	4	0	0	1	1	1	0	0	0	0	0	1	0	0	TRUE	PARKED		Xander Jones
Q42	9300	FEEDER	NONE	NONE	TRUE	FALSE	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	FALSE	PARKED		Cleared some algae; scored some penalties; LOL!
Q43	1902	OFFENSE	GROUND	NONE	TRUE	FALSE	40	3	4	0	0	13	3	2	3	2	3	5	1	0	0	0	TRUE	PARKED		Cleared the algae from the reff to put the coral on the reef
Q43	1902	OFFENSE	BOTH	REEF	TRUE	FALSE	44	0	3	0	0	13	0	0	0	3	4	6	0	0	0	0	FALSE	PARKED
Q43	4091	OFFENSE	NONE	NONE	FALSE	FALSE	0	3	3	0	0	1	0	1	0	0	0	0	0	0	0	0	TRUE	NOT_ATTEMPTED		Robot didn't move ðŸ’€
Q43	5145	OFFENSE	NONE	BOTH	FALSE	FALSE	26	3	4	0	0	1	7	1	3	0	0	0	0	4	0	0	TRUE	PARKED		Xander Jones
Q43	5145	OFFENSE	NONE	GROUND	FALSE	FALSE	20	3	4	0	0	1	3	1	0	0	0	0	0	3	0	0	TRUE	PARKED
Q43	8324	OFFENSE	STATION	NONE	FALSE	FALSE	34	10	5	0	0	9	0	1	0	1	0	0	7	0	0	0	TRUE	PARKED		Remy
Q43	8324	FEEDER	STATION	NONE	FALSE	FALSE	36	3	4	0	1	9	2	2	1	0	2	1	4	1	0	0	TRUE	FAILED_DEEP
Q43	8817	OFFENSE	STATION	GROUND	FALSE	FALSE	35	3	4	0	0	2	6	1	0	0	0	0	1	2	4	0	TRUE	PARKED
Q43	8817	OFFENSE	NONE	BOTH	TRUE	FALSE	24	0	3	0	0	1	6	1	1	0	0	0	0	1	4	0	FALSE	PARKED		Hasini- scores algae in barge very consistently
Q43	10335	OFFENSE	STATION	NONE	FALSE	FALSE	8	0	1	0	0	10	0	7	0	3	0	0	0	0	0	0	FALSE	PARKED		Only scored one coral
Q44	1557	OFFENSE	NONE	BOTH	FALSE	FALSE	19	0	4	0	0	2	3	1	1	0	0	0	1	2	0	0	FALSE	PARKED
Q44	1557	OFFENSE	NONE	BOTH	FALSE	FALSE	32	3	4	0	0	1	6	1	0	0	0	0	0	5	0	0	TRUE	PARKED		Xander Jones
Q44	3932	FEEDER	STATION	NONE	FALSE	TRUE	26	0	4	0	0	5	0	1	0	1	0	3	0	0	0	0	FALSE	DEEP
Q44	3932	OFFENSE	STATION	NONE	FALSE	FALSE	37	6	4	0	0	12	0	3	0	4	3	0	2	0	0	0	TRUE	DEEP		Remy
Q44	4118	OFFENSE	STATION	REEF	TRUE	FALSE	23	0	4	0	0	8	0	3	0	0	1	2	2	0	0	0	FALSE	PARKED
Q44	4118	OFFENSE	STATION	NONE	FALSE	FALSE	18	0	3	0	0	6	0	2	0	0	0	2	2	0	0	0	FALSE	FAILED_DEEP		Tried to get algae off reef. Failed.
Q44	7403	OFFENSE	NONE	NONE	FALSE	FALSE	15	3	3	0	0	6	0	2	0	0	0	0	3	0	0	0	TRUE	NOT_ATTEMPTED		Kinda bad ngl
Q44	8753	OFFENSE	STATION	NONE	FALSE	FALSE	6	0	2	0	0	3	0	1	0	2	0	0	0	0	0	0	FALSE	PARKED		James Sanders
Q44	10402	IMMOBILE	NONE	NONE	FALSE	FALSE	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED
Q44	10402	OFFENSE	NONE	NONE	FALSE	FALSE	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Hasini- didn't do anything this entire match and stayed in one place
Q45	431	OFFENSE	NONE	GROUND	FALSE	FALSE	18	3	4	0	0	1	3	1	0	0	0	0	0	3	0	0	TRUE	NOT_ATTEMPTED		Xander Jones
Q45	6322	OFFENSE	STATION	NONE	FALSE	FALSE	5	3	2	0	0	3	0	1	0	0	1	0	0	0	0	0	TRUE	PARKED
Q45	6322	OFFENSE	STATION	NONE	FALSE	FALSE	5	3	3	0	0	4	0	2	0	0	1	0	0	0	0	0	TRUE	PARKED		Hasini- tried scoring coral at first but then got a coral stuck in the robot; so they couldn't do anything for the rest of the match other than park
Q45	7431	DEFENSE	NONE	NONE	FALSE	FALSE	2	0	4	0	1	1	0	1	0	0	0	0	0	0	0	0	FALSE	PARKED		Went to the other coral station of opposite side and guarded it
Q45	7431	DEFENSE	NONE	NONE	FALSE	TRUE	2	0	2	0	234	0	0	0	0	0	0	0	0	0	0	0	FALSE	PARKED
Q45	8841	OFFENSE	STATION	REEF	TRUE	FALSE	64	10	3	0	0	11	2	1	0	1	1	0	8	2	0	0	TRUE	DEEP		Remy
Q45	8841	FEEDER	STATION	BOTH	TRUE	FALSE	37	12	4	0	0	11	2	1	0	3	0	5	1	2	0	0	TRUE	FAILED_DEEP
Q45	10323	OFFENSE	NONE	GROUND	FALSE	FALSE	36	0	4	0	0	1	5	1	1	0	0	0	0	4	0	0	FALSE	DEEP		James Sanders
Q46	86	OFFENSE	STATION	NONE	TRUE	FALSE	41	17	5	0	0	11	0	1	0	0	4	3	3	0	0	0	TRUE	DEEP		Xander Jones
Q46	801	OFFENSE	STATION	REEF	TRUE	FALSE	57	10	5	0	0	13	2	0	1	0	0	4	8	1	0	0	TRUE	NOT_ATTEMPTED		James Sanders; insanely fast cycle times
Q46	5472	OFFENSE	STATION	REEF	TRUE	FALSE	44	10	5	0	0	9	2	0	0	0	1	3	4	2	0	0	TRUE	PARKED
Q46	5472	OFFENSE	STATION	REEF	TRUE	FALSE	51	3	3	0	0	12	2	1	0	0	1	4	5	2	0	0	TRUE	NOT_ATTEMPTED		Hasini- good speed and consistency with scoring on the reef; missed a few times; parked in endgame
Q46	5816	OFFENSE	NONE	GROUND	FALSE	FALSE	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	FALSE	NOT_ATTEMPTED		Remy
Q46	5816	FEEDER	STATION	REEF	FALSE	FALSE	8	3	3	0	0	3	0	1	0	0	0	2	0	0	0	0	TRUE	FAILED_DEEP
Q47	59	OFFENSE	GROUND	REEF	TRUE	FALSE	74	10	5	0	0	19	1	1	1	3	4	6	5	0	0	0	TRUE	DEEP		Did good and can score on all levels and tried to score on the barge but missed. KP
Q47	59	OFFENSE	BOTH	REEF	FALSE	FALSE	72	0	5	0	0	19	1	3	0	2	4	6	4	0	0	1	FALSE	DEEP
Q47	3627	FEEDER	STATION	REEF	TRUE	FALSE	10	3	4	0	0	3	0	1	0	0	0	0	2	0	0	0	TRUE	FAILED_DEEP
Q47	3627	OFFENSE	STATION	REEF	TRUE	FALSE	11	3	3	0	0	8	1	5	1	2	0	0	1	0	0	0	TRUE	PARKED		A tad unreliable at scoring and picking up.
Q47	4562	DEFENSE	NONE	NONE	FALSE	TRUE	2	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	FALSE	PARKED		Morgan- drove around the field; tried to pick up already but failed
Q47	9030	OFFENSE	NONE	GROUND	FALSE	FALSE	14	3	2	0	0	0	2	0	0	0	0	0	0	2	0	0	TRUE	PARKED		Hasini- robot moved pretty slowly; was consistent with scoring in processor
Q47	9300	OFFENSE	STATION	NONE	TRUE	FALSE	4	3	4	0	0	5	0	4	0	1	0	0	0	0	0	0	TRUE	PARKED		Xander Jones
Q47	10211	IMMOBILE	NONE	GROUND	FALSE	TRUE	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	FALSE	FAILED_DEEP		Software issues at being of match. Able to park at the end.
Q48	21	OFFENSE	STATION	NONE	FALSE	FALSE	36	3	4	0	0	5	1	1	0	0	0	0	4	0	1	0	TRUE	DEEP
Q48	386	OFFENSE	STATION	NONE	FALSE	FALSE	62	17	5	0	0	12	0	0	0	0	0	0	12	0	0	0	TRUE	DEEP		Very fast
Q48	386	OFFENSE	STATION	NONE	FALSE	FALSE	62	0	5	0	0	12	0	2	0	0	0	0	10	0	0	0	FALSE	DEEP
Q48	386	FEEDER	STATION	NONE	FALSE	FALSE	54	3	5	0	0	14	0	2	0	1	0	11	0	0	0	0	TRUE	DEEP		Very efficient for corals
Q48	386	OFFENSE	STATION	NONE	FALSE	FALSE	47	10	5	0	0	9	0	1	0	0	0	0	8	0	0	0	TRUE	DEEP		Very efficient at scoring coral L4; Excellent! - 3627
Q48	2152	OFFENSE	STATION	NONE	FALSE	FALSE	14	3	4	0	0	4	0	0	0	1	2	1	0	0	0	0	TRUE	PARKED		Morgan- only went for coral and scored on low levels. Struggled to grab coral from human player occasionally
Q48	6473	OFFENSE	STATION	NONE	TRUE	FALSE	24	3	3	0	0	7	0	0	0	1	4	2	0	0	0	0	TRUE	PARKED		Scored roughly 7-8 corals. Removed one algae from reef. Struggle to intake coral from station sometimes because of sideways intake
Q48	6473	OFFENSE	STATION	NONE	FALSE	FALSE	21	0	4	0	0	6	0	0	0	1	3	2	0	0	0	0	FALSE	PARKED		Had trouble getting coral in their intake. KP
